district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6225,5692.5493
AHMEDNAGAR,2020-08-01,6609,5791.357
AHMEDNAGAR,2020-09-01,7268,5894.997
AHMEDNAGAR,2020-10-01,6799,6033.447
AHMEDNAGAR,2020-11-01,5248,6186.4897
AHMEDNAGAR,2020-12-01,4923,6179.3413
AHMEDNAGAR,2021-01-01,4542,5920.034
AHMEDNAGAR,2021-02-01,4301,5584.7227
AHMEDNAGAR,2021-03-01,3941,5361.315
BEED,2020-07-01,2942,2277.0098
BEED,2020-08-01,2934,2370.077
BEED,2020-09-01,2943,2452.7156
BEED,2020-10-01,3112,2589.5906
BEED,2020-11-01,2812,2649.4053
BEED,2020-12-01,2752,2554.8242
BEED,2021-01-01,2275,2562.4172
BEED,2021-02-01,2079,2354.9844
BEED,2021-03-01,2382,2212.501
CHANDRAPUR,2020-07-01,1983,1714.9374
CHANDRAPUR,2020-08-01,2295,1801.3054
CHANDRAPUR,2020-09-01,2647,1919.203
CHANDRAPUR,2020-10-01,2760,2079.1843
CHANDRAPUR,2020-11-01,2186,2158.7644
CHANDRAPUR,2020-12-01,1946,1943.7135
CHANDRAPUR,2021-01-01,1652,1694.8168
CHANDRAPUR,2021-02-01,1528,1557.6688
CHANDRAPUR,2021-03-01,1680,1514.2906
DHULE,2020-07-01,1662,1567.781
DHULE,2020-08-01,2372,1601.8701
DHULE,2020-09-01,2023,1719.8951
DHULE,2020-10-01,2028,1776.4825
DHULE,2020-11-01,1809,1774.7706
DHULE,2020-12-01,1803,1726.7281
DHULE,2021-01-01,1700,1695.3877
DHULE,2021-02-01,1662,1662.3423
DHULE,2021-03-01,1633,1634.1467
GADCHIROLI,2020-07-01,1238,1279.9451
GADCHIROLI,2020-08-01,1510,1305.3141
GADCHIROLI,2020-09-01,1648,1401.7404
GADCHIROLI,2020-10-01,1751,1483.9562
GADCHIROLI,2020-11-01,1807,1553.8053
GADCHIROLI,2020-12-01,1797,1592.9263
GADCHIROLI,2021-01-01,1553,1586.6487
GADCHIROLI,2021-02-01,1320,1475.9849
GADCHIROLI,2021-03-01,1502,1352.258
GONDIA,2020-07-01,973,850.30804
GONDIA,2020-08-01,997,828.1595
GONDIA,2020-09-01,986,831.7968
GONDIA,2020-10-01,1065,835.2933
GONDIA,2020-11-01,934,874.9667
GONDIA,2020-12-01,990,813.8446
GONDIA,2021-01-01,953,806.80664
GONDIA,2021-02-01,1090,822.4421
GONDIA,2021-03-01,1022,876.9614
HINGOLI,2020-07-01,1043,972.8269
HINGOLI,2020-08-01,1101,988.2384
HINGOLI,2020-09-01,1343,1029.6636
HINGOLI,2020-10-01,1229,1091.4883
HINGOLI,2020-11-01,1073,1142.1353
HINGOLI,2020-12-01,996,1107.1411
HINGOLI,2021-01-01,848,1095.5573
HINGOLI,2021-02-01,788,1031.8597
HINGOLI,2021-03-01,890,976.0566
NANDED,2020-07-01,3902,3260.8357
NANDED,2020-08-01,4032,3425.1162
NANDED,2020-09-01,4237,3551.673
NANDED,2020-10-01,4756,3754.7559
NANDED,2020-11-01,4347,4039.4915
NANDED,2020-12-01,4200,4160.7974
