district,date,actual,forecast,model_params
BEED,2021-01-01,2275,2375.6389966174956,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C3069390>
BEED,2021-02-01,2079,2375.6389966174956,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C3069390>
BEED,2021-03-01,2382,2375.6389966174956,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C3069390>
BHANDARA,2020-06-01,1098,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2020-07-01,1119,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2020-08-01,1256,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2020-09-01,1297,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2020-10-01,1524,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2020-11-01,1320,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2020-12-01,1448,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2021-01-01,1100,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2021-02-01,954,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BHANDARA,2021-03-01,1076,973.3076234622466,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C6108810>
BULDHANA,2020-06-01,1131,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2020-07-01,1172,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2020-08-01,1332,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2020-09-01,1442,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2020-10-01,1664,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2020-11-01,1582,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2020-12-01,1464,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2021-01-01,1211,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2021-02-01,1338,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
BULDHANA,2021-03-01,1567,1106.4751546691855,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F14110>
CHANDRAPUR,2020-06-01,1843,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2020-07-01,1983,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2020-08-01,2295,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2020-09-01,2647,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2020-10-01,2760,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2020-11-01,2186,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2020-12-01,1946,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2021-01-01,1652,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2021-02-01,1528,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
CHANDRAPUR,2021-03-01,1680,1633.8157648379524,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C60887D0>
DHULE,2020-06-01,1791,1519.4179197031424,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2020-07-01,1662,1522.9206150439363,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2020-08-01,2372,1524.0982853466476,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2020-09-01,2023,1524.4942396638087,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2020-10-01,2028,1524.6273667545724,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2020-11-01,1809,1524.672126519846,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2020-12-01,1803,1524.6871755724155,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2021-01-01,1700,1524.692235339415,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2021-02-01,1662,1524.693936525717,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
DHULE,2021-03-01,1633,1524.694508495698,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C620A190>
GADCHIROLI,2020-06-01,1153,1288.9286630974314,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2020-07-01,1238,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2020-08-01,1510,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2020-09-01,1648,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2020-10-01,1751,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2020-11-01,1807,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2020-12-01,1797,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2021-01-01,1553,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2021-02-01,1320,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GADCHIROLI,2021-03-01,1502,1323.4394725501315,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C2F35D10>
GONDIA,2020-06-01,905,786.3538589756428,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2020-07-01,973,787.5678322557542,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2020-08-01,997,788.5916378576379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2020-09-01,986,789.4550653544543,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2020-10-01,1065,790.1832378130606,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2020-11-01,934,790.797342797472,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2020-12-01,990,791.3152488613744,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2021-01-01,953,791.752025467713,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2021-02-01,1090,792.1203814634069,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
GONDIA,2021-03-01,1022,792.4310348674459,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C61D4650>
HINGOLI,2020-06-01,891,963.322459323494,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2020-07-01,1043,962.1986422107477,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2020-08-01,1101,961.288430022946,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2020-09-01,1343,960.5482111744037,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2020-10-01,1229,959.9461518709986,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2020-11-01,1073,959.4564084876178,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2020-12-01,996,959.0579906980673,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2021-01-01,848,958.7338436233846,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2021-02-01,788,958.4701057215428,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
HINGOLI,2021-03-01,890,958.2555080488339,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9EFB690>
JALGAON,2020-06-01,4311,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2020-07-01,3714,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2020-08-01,15827,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2020-09-01,5302,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2020-10-01,4900,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2020-11-01,4163,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2020-12-01,6939,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2021-01-01,3425,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2021-02-01,3322,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALGAON,2021-03-01,2919,4270.682873928707,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA5E14D0>
JALNA,2020-06-01,1794,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2020-07-01,1894,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2020-08-01,1719,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2020-09-01,1730,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2020-10-01,2115,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2020-11-01,1968,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2020-12-01,1879,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2021-01-01,936,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2021-02-01,997,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
JALNA,2021-03-01,830,1373.2916109770863,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9BC0150>
KOLHAPUR,2020-06-01,6692,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2020-07-01,6281,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2020-08-01,6879,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2020-09-01,7432,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2020-10-01,6246,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2020-11-01,5778,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2020-12-01,5687,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2021-01-01,5502,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2021-02-01,5141,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
KOLHAPUR,2021-03-01,4987,6664.676304188585,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA60D010>
LATUR,2020-06-01,3154,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2020-07-01,2947,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2020-08-01,3092,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2020-09-01,3775,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2020-10-01,3978,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2020-11-01,3652,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2020-12-01,3509,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2021-01-01,3108,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2021-02-01,3476,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
LATUR,2021-03-01,3449,2918.4743007858006,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CA66C910>
MUMBAI,2020-06-01,2618,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2020-07-01,2667,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2020-08-01,2879,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2020-09-01,3817,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2020-10-01,3638,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2020-11-01,4551,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2020-12-01,3083,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2021-01-01,2294,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2021-02-01,2517,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
MUMBAI,2021-03-01,2688,2786.6335212306085,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B94C90>
NAGPUR,2020-06-01,2379,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2020-07-01,2306,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2020-08-01,2264,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2020-09-01,2244,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2020-10-01,2712,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2020-11-01,2889,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2020-12-01,2822,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2021-01-01,2046,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2021-02-01,2416,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NAGPUR,2021-03-01,2031,2501.982245234379,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CAF4DBD0>
NANDED,2020-06-01,2096,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2020-07-01,3902,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2020-08-01,4032,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2020-09-01,4237,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2020-10-01,4756,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2020-11-01,4347,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2020-12-01,4200,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2021-01-01,2250,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2021-02-01,2131,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDED,2021-03-01,3287,2741.2635062379995,<tbats.tbats.ModelParams.ModelParams object at 0x00000243C9B31FD0>
NANDURBAR,2020-06-01,2152,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2020-07-01,2523,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2020-08-01,2577,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2020-09-01,2654,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2020-10-01,2593,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2020-11-01,2566,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2020-12-01,2217,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2021-01-01,1855,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2021-02-01,1625,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NANDURBAR,2021-03-01,1865,1881.3175168517541,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC395D0>
NASHIK,2020-06-01,6559,6297.207092452416,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2020-07-01,7484,6468.881289607917,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2020-08-01,7551,6643.121313058864,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2020-09-01,8376,6819.934656970515,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2020-10-01,7227,6999.328749382269,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2020-11-01,6907,7181.3109535498215,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2020-12-01,6679,7365.888569245035,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2021-01-01,6820,7553.06883401531,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2021-02-01,6552,7742.858924404173,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
NASHIK,2021-03-01,5827,7935.265957134668,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBC42790>
OSMANABAD,2020-06-01,1465,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2020-07-01,1794,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2020-08-01,1952,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2020-09-01,2171,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2020-10-01,2081,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2020-11-01,1981,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2020-12-01,1981,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2021-01-01,1830,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2021-02-01,1598,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
OSMANABAD,2021-03-01,1712,1511.2318297733887,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CB31A450>
PALGHAR,2020-06-01,4417,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2020-07-01,4269,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2020-08-01,4229,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2020-09-01,4522,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2020-10-01,5385,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2020-11-01,5076,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2020-12-01,4708,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2021-01-01,4568,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
PALGHAR,2021-02-01,3787,4071.9703483255403,<tbats.tbats.ModelParams.ModelParams object at 0x00000243CBCA7E10>
