district,date,actual,forecast,lower_ci,upper_ci
BULDHANA,2020-06-01,1131.0,112.34817570065083,-710.2369750530451,934.9333264543467
BULDHANA,2020-07-01,1172.0,278.2118530772796,-874.0553418425993,1430.4790479971584
BULDHANA,2020-08-01,1332.0,320.4794125618267,-831.7877823580523,1472.7466074817055
BULDHANA,2020-09-01,1442.0,458.7732969996366,-693.4938979202423,1611.0404919195155
BULDHANA,2020-10-01,1664.0,616.9221577359342,-535.3450371839447,1769.189352655813
BULDHANA,2020-11-01,1582.0,277.2605458815188,-875.0066490383601,1429.5277408013976
BULDHANA,2020-12-01,1464.0,449.16576489072094,-703.1014300291579,1601.4329598105999
BULDHANA,2021-01-01,1211.0,406.8880877198036,-745.3791072000753,1559.1552826396824
BULDHANA,2021-02-01,1338.0,344.16755791908895,-808.0996370007899,1496.4347528389678
BULDHANA,2021-03-01,1567.0,271.25874648734793,-879.8794677512533,1422.3969607259492
CHANDRAPUR,2020-06-01,1843.0,1609.691183922246,1094.923690538783,2124.458677305709
CHANDRAPUR,2020-07-01,1983.0,1585.7440070973082,863.1476631714003,2308.340351023216
CHANDRAPUR,2020-08-01,2295.0,1562.1530894627126,683.6823597041011,2440.623819221324
CHANDRAPUR,2020-09-01,2647.0,1538.9131309945092,531.9841869537219,2545.8420750352966
CHANDRAPUR,2020-10-01,2760.0,1516.0189105165493,398.45532655121497,2633.5824944818837
CHANDRAPUR,2020-11-01,2186.0,1493.465284527477,278.12605017130386,2708.8045188836504
CHANDRAPUR,2020-12-01,1946.0,1471.2471860451703,168.01498681019962,2774.4793852801413
CHANDRAPUR,2021-01-01,1652.0,1449.359623468374,66.15991353783193,2832.559333398916
CHANDRAPUR,2021-02-01,1528.0,1427.7976794552676,-28.816318244822014,2884.411677155357
CHANDRAPUR,2021-03-01,1680.0,1406.5565098187178,-117.9270853951075,2931.040105032543
DHULE,2020-06-01,1791.0,1467.2273734130836,795.2470865337535,2139.2076602924135
DHULE,2020-07-01,1662.0,1426.6111102005673,489.34875459068314,2363.8734658104513
DHULE,2020-08-01,2372.0,1387.1191995371116,254.84019901826696,2519.3982000559563
DHULE,2020-09-01,2023.0,1348.7205167314082,58.90846432980334,2638.532569133013
DHULE,2020-10-01,2028.0,1311.3847986959315,-111.40893819959706,2734.17853559146
DHULE,2020-11-01,1809.0,1275.0826200957436,-262.89456341489995,2813.059803606387
DHULE,2020-12-01,1803.0,1239.785370157555,-399.6614412127092,2879.232181527819
DHULE,2021-01-01,1700.0,1205.4652301207666,-524.4465355764851,2935.3769958180183
DHULE,2021-02-01,1662.0,1172.0951513127175,-639.192106313325,2983.38240893876
DHULE,2021-03-01,1633.0,1139.648833830861,-745.3431856684072,3024.640853330129
GADCHIROLI,2020-06-01,1153.0,827.4243884632494,-118.60361681893846,1773.4523937454373
GADCHIROLI,2020-07-01,1238.0,636.9768438679097,-644.5968331394962,1918.5505208753157
GADCHIROLI,2020-08-01,1510.0,601.9860655494771,-679.5876114579288,1883.559742556883
GADCHIROLI,2020-09-01,1648.0,645.7361881891903,-635.8374888182155,1927.309865196596
GADCHIROLI,2020-10-01,1751.0,750.9743734117948,-530.5993035956111,2032.5480504192005
GADCHIROLI,2020-11-01,1807.0,823.4717506695685,-458.1019263378374,2105.045427676974
GADCHIROLI,2020-12-01,1797.0,852.4711414964888,-429.10253551091705,2134.044818503895
GADCHIROLI,2021-01-01,1553.0,686.7267972952335,-594.8468797121724,1968.3004743026395
GADCHIROLI,2021-02-01,1320.0,772.9716830062584,-508.60199400114743,2054.5453600136643
GADCHIROLI,2021-03-01,1502.0,720.4972061358254,-549.3613289219394,1990.3557411935903
GONDIA,2020-06-01,905.0,990.7992848402096,715.9528732461004,1265.6456964343188
GONDIA,2020-07-01,973.0,973.8920861506654,588.5026493244072,1359.2815229769235
GONDIA,2020-08-01,997.0,957.2733953071616,489.25641393844376,1425.2903766758795
GONDIA,2020-09-01,986.0,940.9382891536657,405.05701073964997,1476.8195675676814
GONDIA,2020-10-01,1065.0,924.8819285438713,330.7503743841153,1519.0134827036272
GONDIA,2020-11-01,934.0,909.0995569076402,263.66282356573424,1554.5362902495463
GONDIA,2020-12-01,990.0,893.5864988419061,202.187244424778,1584.985753259034
GONDIA,2021-01-01,953.0,878.3381587256223,145.26369085540512,1611.4126265958394
GONDIA,2021-02-01,1090.0,863.3500193583462,92.14663035892306,1634.5534083577695
GONDIA,2021-03-01,1022.0,848.6176406220541,42.28621065199138,1654.9490705921166
HINGOLI,2020-06-01,891.0,967.0,615.0484633235219,1318.951536676478
HINGOLI,2020-07-01,1043.0,967.0,469.26536353407283,1464.7346364659272
HINGOLI,2020-08-01,1101.0,967.0,357.40205667439864,1576.5979433256014
HINGOLI,2020-09-01,1343.0,967.0,263.0969266470437,1670.9030733529562
HINGOLI,2020-10-01,1229.0,967.0,180.01243920588433,1753.9875607941158
HINGOLI,2020-11-01,1073.0,967.0,104.8983209541891,1829.101679045811
HINGOLI,2020-12-01,996.0,967.0,35.82376040701047,1898.1762395929895
HINGOLI,2021-01-01,848.0,967.0,-28.469272931854448,1962.4692729318544
HINGOLI,2021-02-01,788.0,967.0,-88.85461002943453,2022.8546100294345
HINGOLI,2021-03-01,890.0,967.0,-145.96848189395905,2079.968481893959
JALGAON,2020-06-01,4311.0,4274.952809478149,3544.056884729233,5005.8487342270655
JALGAON,2020-07-01,3714.0,4274.952809478149,3367.4003151101106,5182.505303846187
JALGAON,2020-08-01,15827.0,4274.952809478149,3219.920010342159,5329.985608614139
JALGAON,2020-09-01,5302.0,4274.952809478149,3090.6653087116347,5459.240310244663
JALGAON,2020-10-01,4900.0,4274.952809478149,2974.191662421983,5575.713956534315
JALGAON,2020-11-01,4163.0,4274.952809478149,2867.3228016600624,5682.582817296236
JALGAON,2020-12-01,6939.0,4274.952809478149,2768.0138869836037,5781.891731972694
JALGAON,2021-01-01,3425.0,4274.952809478149,2674.8566894440755,5875.0489295122225
JALGAON,2021-02-01,3322.0,4274.952809478149,2586.832472959697,5963.073145996601
JALGAON,2021-03-01,2919.0,4274.952809478149,2503.1760324020283,6046.729586554269
JALNA,2020-06-01,1794.0,1766.6833999895905,1302.1560304582224,2231.2107695209584
JALNA,2020-07-01,1894.0,1729.180186038105,1079.1746611356207,2379.185710940589
JALNA,2020-08-01,1719.0,1692.473091559242,904.7261394397364,2480.2200436787475
JALNA,2020-09-01,1730.0,1656.5452165023685,756.398193673422,2556.692239331315
JALNA,2020-10-01,2115.0,1621.3800195716879,625.380612729776,2617.3794264135995
JALNA,2020-11-01,1968.0,1586.9613106105808,507.086095867068,2666.8365253540933
JALNA,2020-12-01,1879.0,1553.2732431476109,398.74635478170944,2707.8001315135125
JALNA,2021-01-01,936.0,1520.300307100764,298.527984771629,2742.0726294298993
JALNA,2021-02-01,997.0,1488.027321636563,205.13581841917653,2770.9188248539494
JALNA,2021-03-01,830.0,1456.4394281807686,117.61035318337622,2795.268503178161
KOLHAPUR,2020-06-01,6692.0,7306.257033867643,5976.957474078618,8635.556593656667
KOLHAPUR,2020-07-01,6281.0,7120.745516505119,5240.832050594896,9000.658982415342
KOLHAPUR,2020-08-01,6879.0,6934.020994426845,4631.606618393313,9236.435370460378
KOLHAPUR,2020-09-01,7432.0,6784.659243462261,4126.060123884212,9443.25836304031
KOLHAPUR,2020-10-01,6246.0,7723.406800265587,4751.002622116783,10695.81097841439
KOLHAPUR,2020-11-01,5778.0,7256.682023150037,4000.5763863606276,10512.787659939446
KOLHAPUR,2020-12-01,5687.0,7577.959796407247,4060.963743297853,11094.955849516642
KOLHAPUR,2021-01-01,5502.0,6966.830769398872,3207.003837578425,10726.65770121932
KOLHAPUR,2021-02-01,5141.0,6669.893497642126,2681.994818275053,10657.7921770092
KOLHAPUR,2021-03-01,4987.0,6906.29698242312,2702.6826808306287,11109.911284015612
LATUR,2020-06-01,3154.0,2670.604635509998,1925.6791154857633,3415.5301555342326
LATUR,2020-07-01,2947.0,3060.1288338663344,2027.3346862905812,4092.922981442088
LATUR,2020-08-01,3092.0,3399.6674059547827,2159.2615354898044,4640.073276419761
LATUR,2020-09-01,3775.0,3422.5010811195425,2017.5671545402715,4827.435007698814
LATUR,2020-10-01,3978.0,3435.1440418172774,1893.9700959489635,4976.317987685591
LATUR,2020-11-01,3652.0,3461.820638718626,1804.9037667893322,5118.737510647919
LATUR,2020-12-01,3509.0,3013.9685803214325,1257.057347428163,4770.879813214702
LATUR,2021-01-01,3108.0,2797.191150302564,952.8626877759564,4641.519612829172
LATUR,2021-02-01,3476.0,2801.6398725717027,880.21587827291,4723.063866870495
LATUR,2021-03-01,3449.0,2661.6938849644257,671.817020566127,4651.570749362724
MUMBAI,2020-06-01,2618.0,1860.0,-712.5156996339215,4432.515699633921
MUMBAI,2020-07-01,2667.0,1760.0,-1878.086591840004,5398.086591840004
MUMBAI,2020-08-01,2879.0,2620.0000000000005,-1835.7278950345494,7075.72789503455
MUMBAI,2020-09-01,3817.0,4042.0,-1103.0313992678439,9187.031399267844
MUMBAI,2020-10-01,3638.0,4121.000000000001,-1631.31997756688,9873.319977566882
MUMBAI,2020-11-01,4551.0,4004.000000000001,-2297.3508194019823,10305.350819401985
MUMBAI,2020-12-01,3083.0,3118.000000000001,-3688.236785040691,9924.236785040692
MUMBAI,2021-01-01,2294.0,2658.000000000001,-4618.173183680007,9934.17318368001
MUMBAI,2021-02-01,2517.0,893.0000000000005,-6824.547098901765,8610.547098901767
MUMBAI,2021-03-01,2688.0,487.0000000000007,-7648.008927384779,8622.00892738478
NAGPUR,2020-06-01,2379.0,2535.4433655728762,1635.111799793064,3435.7749313526883
NAGPUR,2020-07-01,2306.0,2535.4433655728762,1468.5240652459754,3602.3626658997773
NAGPUR,2020-08-01,2264.0,2535.4433655728762,1324.6433579413276,3746.2433732044246
NAGPUR,2020-09-01,2244.0,2535.4433655728762,1196.1314065614315,3874.755324584321
NAGPUR,2020-10-01,2712.0,2535.4433655728762,1078.914482020755,3991.9722491249977
NAGPUR,2020-11-01,2889.0,2535.4433655728762,970.4525497237532,4100.434181421999
NAGPUR,2020-12-01,2822.0,2535.4433655728762,869.035216660186,4201.851514485566
NAGPUR,2021-01-01,2046.0,2535.4433655728762,773.4456403095508,4297.4410908362015
NAGPUR,2021-02-01,2416.0,2535.4433655728762,682.7815375795294,4388.1051935662235
NAGPUR,2021-03-01,2031.0,2535.4433655728762,596.3518994542292,4474.534831691523
NANDED,2020-06-01,2096.0,2717.711631698956,2007.1829148770717,3428.24034852084
NANDED,2020-07-01,3902.0,2405.1233003061725,1594.0466611013198,3216.199939511025
NANDED,2020-08-01,4032.0,2864.8796462632,1893.4073476639114,3836.3519448624884
NANDED,2020-09-01,4237.0,2566.9062370271768,1487.636016847952,3646.176457206401
NANDED,2020-10-01,4756.0,2869.060218377333,1679.939324374622,4058.1811123800444
NANDED,2020-11-01,4347.0,2999.85158218468,1715.1939381477116,4284.5092262216485
NANDED,2020-12-01,4200.0,2363.666181934717,988.0154476793712,3739.3169161900623
NANDED,2021-01-01,2250.0,2351.3066511686,891.2042007233172,3811.409101613883
NANDED,2021-02-01,2131.0,1937.768403476055,397.4619927217093,3478.074814230401
NANDED,2021-03-01,3287.0,1722.9794883280165,106.60498319384737,3339.353993462186
NANDURBAR,2020-06-01,2152.0,1892.0,1352.4385883957839,2431.561411604216
NANDURBAR,2020-07-01,2523.0,1892.0,1128.9449339761454,2655.0550660238546
NANDURBAR,2020-08-01,2577.0,1892.0,957.452221297914,2826.547778702086
NANDURBAR,2020-09-01,2654.0,1892.0,812.8771767915678,2971.1228232084322
NANDURBAR,2020-10-01,2593.0,1892.0,685.5040056172288,3098.495994382771
NANDURBAR,2020-11-01,2566.0,1892.0,570.3498566738601,3213.65014332614
NANDURBAR,2020-12-01,2217.0,1892.0,464.4546878482838,3319.545312151716
NANDURBAR,2021-01-01,1855.0,1892.0,365.8898679522913,3418.1101320477087
NANDURBAR,2021-02-01,1625.0,1892.0,273.31576518735164,3510.6842348126484
NANDURBAR,2021-03-01,1865.0,1892.0,185.75700179507157,3598.2429982049284
NASHIK,2020-06-01,6559.0,6507.461077930616,5457.575222817672,7557.34693304356
NASHIK,2020-07-01,7484.0,6507.461077930616,5186.778311704526,7828.143844156706
NASHIK,2020-08-01,7551.0,6507.461077930616,4962.74569014976,8052.176465711472
NASHIK,2020-09-01,8376.0,6507.461077930616,4767.320770516492,8247.60138534474
NASHIK,2020-10-01,7227.0,6507.461077930616,4591.728594067672,8423.19356179356
NASHIK,2020-11-01,6907.0,6507.461077930616,4430.931855894951,8583.99029996628
NASHIK,2020-12-01,6679.0,6507.461077930616,4281.721589533916,8733.200566327316
NASHIK,2021-01-01,6820.0,6507.461077930616,4141.904287141444,8873.017868719788
NASHIK,2021-02-01,6552.0,6507.461077930616,4009.9019513654157,9005.020204495817
NASHIK,2021-03-01,5827.0,6507.461077930616,3884.534420372405,9130.387735488826
OSMANABAD,2020-06-01,1465.0,1551.0,1154.2428588797513,1947.7571411202487
OSMANABAD,2020-07-01,1794.0,1551.0,989.9006700593684,2112.099329940632
OSMANABAD,2020-08-01,1952.0,1551.0,863.7964733139543,2238.2035266860457
OSMANABAD,2020-09-01,2171.0,1551.0,757.4857177595026,2344.5142822404973
OSMANABAD,2020-10-01,2081.0,1551.0,663.8240618966468,2438.1759381033535
OSMANABAD,2020-11-01,1981.0,1551.0,579.1474524499729,2522.8525475500273
OSMANABAD,2020-12-01,1981.0,1551.0,501.27927370686325,2600.720726293137
OSMANABAD,2021-01-01,1830.0,1551.0,428.80134011873656,2673.1986598812637
OSMANABAD,2021-02-01,1598.0,1551.0,360.728576639254,2741.2714233607458
OSMANABAD,2021-03-01,1712.0,1551.0,296.34375612316444,2805.6562438768356
PALGHAR,2020-06-01,4417.0,4065.551881333886,3386.6120718098814,4744.491690857891
PALGHAR,2020-07-01,4269.0,4050.1622396024254,3091.811924252184,5008.5125549526665
PALGHAR,2020-08-01,4229.0,4034.830853448445,2863.312818384633,5206.348888512257
PALGHAR,2020-09-01,4522.0,4019.5575023526912,2669.3564338949604,5369.758570810422
PALGHAR,2020-10-01,5385.0,4004.341966630659,2497.6148819986256,5511.0690512626925
PALGHAR,2020-11-01,5076.0,3989.184027429431,2341.752395536624,5636.615659322238
PALGHAR,2020-12-01,4708.0,3974.083466724531,2197.9973534336295,5750.169580015432
PALGHAR,2021-01-01,4568.0,3959.040067316787,2063.8871582410366,5854.192976392537
PALGHAR,2021-02-01,3787.0,3944.053612829208,1937.707647608553,5950.399578049863
PALGHAR,2021-03-01,4420.0,3929.1238877038704,1818.2080695205095,6040.039705887231
PARBHANI,2020-06-01,1298.0,1301.4657606280043,887.493308229094,1715.4382130269146
PARBHANI,2020-07-01,1573.0,1241.182331969479,657.2860331573434,1825.0786307816147
PARBHANI,2020-08-01,1630.0,1104.7265265386354,391.491582320249,1817.9614707570217
PARBHANI,2020-09-01,1966.0,1163.2624677253561,341.861481251236,1984.6634541994763
PARBHANI,2020-10-01,1984.0,1103.5198821002468,187.58321976697175,2019.456544433522
PARBHANI,2020-11-01,868.0,1153.3940203446095,152.67245449193217,2154.115586197287
PARBHANI,2020-12-01,1740.0,1226.857249944956,148.79007434110827,2304.924425548804
PARBHANI,2021-01-01,1755.0,1301.4733702794522,151.989342204821,2450.957398354083
PARBHANI,2021-02-01,1299.0,1195.352252875135,-20.672237849777275,2411.376743600047
PARBHANI,2021-03-01,1630.0,1181.2781977632173,-97.17890474802675,2459.735300274461
PUNE,2020-06-01,13305.0,11818.363607288049,7473.940661475943,16162.786553100155
PUNE,2020-07-01,11790.0,11864.366862245064,6884.374017669254,16844.359706820876
PUNE,2020-08-01,12579.0,11844.141590599223,5884.248407344377,17804.03477385407
PUNE,2020-09-01,14094.0,11853.03360516494,5222.870104875605,18483.197105454274
PUNE,2020-10-01,14381.0,11849.124242441836,4543.839709728713,19154.40877515496
PUNE,2020-11-01,14329.0,11850.842988715567,3955.1085582114038,19746.57741921973
PUNE,2020-12-01,13462.0,11850.08734413544,3393.9042636120284,20306.27042465885
PUNE,2021-01-01,13048.0,11850.41956229946,2873.330976618963,20827.508147979956
PUNE,2021-02-01,11303.0,11850.273503012584,2378.9593071269646,21321.587698898205
PUNE,2021-03-01,13097.0,11850.337717789478,1910.1479963192069,21790.52743925975
RAIGAD,2020-06-01,1924.0,2767.0355649287117,1798.6330520850775,3735.438077772346
RAIGAD,2020-07-01,3532.0,2687.429209399914,1337.4578376477562,4037.4005811520715
RAIGAD,2020-08-01,3912.0,2610.1130925369644,980.121073909474,4240.105111164455
RAIGAD,2020-09-01,3990.0,2535.021325214407,679.2189776013306,4390.823672827484
RAIGAD,2020-10-01,3615.0,2462.0899139069775,415.9981342653962,4508.1816935485585
RAIGAD,2020-11-01,3367.0,2391.256706154046,180.62937847044896,4601.884033837643
RAIGAD,2020-12-01,3787.0,2322.4613375930257,-32.859270823505085,4677.781946009556
RAIGAD,2021-01-01,3511.0,2255.6451805166057,-228.45024558845398,4739.740606621665
RAIGAD,2021-02-01,3272.0,2190.7512939099656,-408.9761427048152,4790.478730524746
RAIGAD,2021-03-01,3167.0,2127.724374925401,-576.5495486324658,4831.998298483268
RATNAGIRI,2020-06-01,1240.0,1261.1083426146092,893.3953252120543,1628.8213600171641
RATNAGIRI,2020-07-01,1387.0,1261.1083426146092,869.3972197046025,1652.819465524616
RATNAGIRI,2020-08-01,2246.0,1261.1083426146092,846.7867954371238,1675.4298897920946
RATNAGIRI,2020-09-01,1755.0,1261.1083426146092,825.3479897832943,1696.868695445924
RATNAGIRI,2020-10-01,1658.0,1261.1083426146092,804.9155919665976,1717.3010932626207
RATNAGIRI,2020-11-01,1155.0,1261.1083426146092,785.3599149893298,1736.8567702398886
RATNAGIRI,2020-12-01,1683.0,1261.1083426146092,766.5769411525256,1755.6397440766928
RATNAGIRI,2021-01-01,1239.0,1261.1083426146092,748.4817263760654,1773.734958853153
RATNAGIRI,2021-02-01,1047.0,1261.1083426146092,731.0038356348005,1791.212849594418
RATNAGIRI,2021-03-01,1037.0,1261.1083426146092,714.0840936416474,1808.132591587571
SANGLI,2020-06-01,2942.0,2306.8062543475125,1562.6324537077753,3050.98005498725
SANGLI,2020-07-01,3899.0,2379.785840386264,1544.1354256209347,3215.4362551515937
SANGLI,2020-08-01,4244.0,2344.0871590836764,1339.1400332912374,3349.0342848761156
SANGLI,2020-09-01,2465.0,2361.549519668554,1251.6535387679164,3471.445500569191
SANGLI,2020-10-01,2330.0,2353.0076344764484,1129.9867254367882,3576.0285435161086
SANGLI,2020-11-01,3203.0,2357.1859815149523,1038.58365482874,3675.788308201165
SANGLI,2020-12-01,2586.0,2355.1421020221314,943.8314906229843,3766.4527134212785
SANGLI,2021-01-01,1822.0,2356.1418857506437,859.515517463841,3852.7682540374462
SANGLI,2021-02-01,1718.0,2355.6528317201546,777.546578869813,3933.7590845704963
SANGLI,2021-03-01,2696.0,2355.892057302565,700.6714928808628,4011.112621724267
SATARA,2020-06-01,1957.0,2213.0415586943604,1480.7504981961622,2945.332619192559
SATARA,2020-07-01,1934.0,1743.3630738706404,787.0934046122056,2699.632743129075
SATARA,2020-08-01,2767.0,2545.6336517257296,1404.3780726246355,3686.8892308268237
SATARA,2020-09-01,2016.0,1860.4679624005362,608.5134937601044,3112.422431040968
SATARA,2020-10-01,2412.0,2691.493788774171,1331.7768166374751,4051.210760910867
SATARA,2020-11-01,2455.0,2450.059912961361,1023.9574178313464,3876.1624080913757
SATARA,2020-12-01,2576.0,2972.596737871145,1476.439984092302,4468.753491649988
SATARA,2021-01-01,2272.0,2309.136083375053,770.6149440572733,3847.657222692833
SATARA,2021-02-01,1962.0,3018.988043891808,1432.6585927311041,4605.317495052512
SATARA,2021-03-01,2076.0,2459.5189005717516,845.4063835047136,4073.6314176387896
SINDHUDURG,2020-06-01,423.0,314.60239237243127,143.77220694593183,485.4325777989307
SINDHUDURG,2020-07-01,479.0,294.84920439729996,54.75827626380445,534.9401325307955
SINDHUDURG,2020-08-01,516.0,277.00888910040067,-15.22362119248993,569.2413993932912
SINDHUDURG,2020-09-01,446.0,249.9159684643501,-85.44772611723698,585.2796630459372
SINDHUDURG,2020-10-01,435.0,309.44747023060035,-63.20172771625539,682.0966681774561
SINDHUDURG,2020-11-01,458.0,293.83850253972093,-111.8857164111767,699.5627214906185
SINDHUDURG,2020-12-01,456.0,292.6275989483485,-142.93984934089167,728.1950472375887
SINDHUDURG,2021-01-01,456.0,296.01933760501004,-166.80206506512826,758.8407402751484
SINDHUDURG,2021-02-01,391.0,322.87789575826645,-165.05790527483475,810.8136967913676
SINDHUDURG,2021-03-01,339.0,264.5086654058078,-246.73195022190816,775.7492810335237
SOLAPUR,2020-06-01,2283.0,3423.4400353759784,2904.3343831553734,3942.5456875965833
SOLAPUR,2020-07-01,2470.0,3532.690109075934,2798.563855401023,4266.816362750845
SOLAPUR,2020-08-01,1918.0,3849.75810074736,2950.6407366050926,4748.875464889627
SOLAPUR,2020-09-01,2558.0,3652.1368563212186,2613.9255518800087,4690.348160762429
SOLAPUR,2020-10-01,2463.0,3670.587979879433,2509.8324540097956,4831.343505749071
SOLAPUR,2020-11-01,3694.0,3763.3291535536173,2491.7851830184736,5034.873124088761
SOLAPUR,2020-12-01,6427.0,3670.587979879433,2297.163519935728,5044.012439823138
SOLAPUR,2021-01-01,4111.0,3487.533411946619,2019.2809045967974,4955.785919296441
SOLAPUR,2021-02-01,2035.0,3475.394514868846,1918.077558207031,5032.711471530661
SOLAPUR,2021-03-01,2190.0,3623.4890592176744,1981.9328519333192,5265.045266502029
THANE,2020-06-01,7942.0,11181.274464888005,7374.226355639892,14988.322574136118
THANE,2020-07-01,5153.0,11181.274464888005,6974.79877560507,15387.75015417094
THANE,2020-08-01,11494.0,11181.274464888005,6610.141110573448,15752.407819202563
THANE,2020-09-01,12157.0,11181.274464888005,6272.49838919197,16090.050540584041
THANE,2020-10-01,12242.0,11181.274464888005,5956.630459816994,16405.91846995902
THANE,2020-11-01,7730.0,11181.274464888005,5658.7997118336125,16703.749217942397
THANE,2020-12-01,12598.0,11181.274464888005,5376.2292612292185,16986.319668546792
THANE,2021-01-01,8749.0,11181.274464888005,5106.789117558522,17255.75981221749
THANE,2021-02-01,9308.0,11181.274464888005,4848.803015815432,17513.745913960578
THANE,2021-03-01,12833.0,11181.274464888005,4600.923632924863,17761.625296851147
WARDHA,2020-06-01,1078.0,1195.2501043266661,822.8182170392497,1567.6819916140826
WARDHA,2020-07-01,1131.0,1195.2501043266661,757.0452498177947,1633.4549588355376
