district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6225.0,6420.446261855103
AHMEDNAGAR,2020-08-01,6609.0,6130.2875320224375
AHMEDNAGAR,2020-09-01,7268.0,6321.676449701979
AHMEDNAGAR,2020-10-01,6799.0,5717.2202554112555
AHMEDNAGAR,2020-11-01,5248.0,5617.932837842711
AHMEDNAGAR,2020-12-01,4923.0,4855.050107864357
AHMEDNAGAR,2021-01-01,4542.0,4979.659758297259
AHMEDNAGAR,2021-02-01,4301.0,5625.207994227995
AHMEDNAGAR,2021-03-01,3941.0,5159.543526334777
AKOLA,2020-07-01,1999,650.4162787629039
AKOLA,2020-08-01,1927,769.6933161244483
AKOLA,2020-09-01,2604,1117.8564813754108
AKOLA,2020-10-01,2342,1152.1367908110283
AKOLA,2020-11-01,2550,1275.3057911472486
AKOLA,2020-12-01,2513,1657.7307754317103
AKOLA,2021-01-01,2215,1696.7519592764602
AKOLA,2021-02-01,1967,1861.2503600366028
AKOLA,2021-03-01,2265,2058.3065588695877
AMRAVATI,2020-07-01,2772,2707.448
AMRAVATI,2020-08-01,3081,2620.018
AMRAVATI,2020-09-01,3483,2513.008
AMRAVATI,2020-10-01,3505,2496.628
AMRAVATI,2020-11-01,3484,2790.158
AMRAVATI,2020-12-01,3227,2746.118
AMRAVATI,2021-01-01,2783,2676.276
AMRAVATI,2021-02-01,2216,2608.936
AMRAVATI,2021-03-01,2626,2579.156
AURANGABAD,2020-07-01,5621,5626.58
AURANGABAD,2020-08-01,5821,5618.59
AURANGABAD,2020-09-01,6050,5442.77
AURANGABAD,2020-10-01,6041,5307.75
AURANGABAD,2020-11-01,6010,5088.7
AURANGABAD,2020-12-01,6373,4996.35
AURANGABAD,2021-01-01,6136,4765.85
AURANGABAD,2021-02-01,5864,4820.77
AURANGABAD,2021-03-01,5897,4700.96
BEED,2020-07-01,2942.0,2261.367951787247
BEED,2020-08-01,2934.0,2411.2223168498163
BEED,2020-09-01,2943.0,2406.9430463980457
BEED,2020-10-01,3112.0,2400.0087738095235
BEED,2020-11-01,2812.0,2444.280488095238
BEED,2020-12-01,2752.0,2547.171845238095
BEED,2021-01-01,2275.0,2562.3135119047615
BEED,2021-02-01,2079.0,2343.6884823179266
BEED,2021-03-01,2382.0,2174.9983551811742
BHANDARA,2020-07-01,1119,1050.0383627348529
BHANDARA,2020-08-01,1256,1075.5439161189688
BHANDARA,2020-09-01,1297,1146.1327669490597
BHANDARA,2020-10-01,1524,1069.029892101685
BHANDARA,2020-11-01,1320,1127.1293480003185
BHANDARA,2020-12-01,1448,1046.0324023487478
BHANDARA,2021-01-01,1100,1103.7592979118836
BHANDARA,2021-02-01,954,1064.7810952256807
BHANDARA,2021-03-01,1076,1171.5384500444732
BULDHANA,2020-07-01,1172,1111.505
BULDHANA,2020-08-01,1332,1153.0699285714286
BULDHANA,2020-09-01,1442,1158.9649285714286
BULDHANA,2020-10-01,1664,1208.9465952380951
BULDHANA,2020-11-01,1582,1210.3832619047619
BULDHANA,2020-12-01,1464,1253.2672619047619
BULDHANA,2021-01-01,1211,1248.4805952380952
BULDHANA,2021-02-01,1338,1344.920261904762
BULDHANA,2021-03-01,1567,1303.465261904762
CHANDRAPUR,2020-07-01,1983.0,2106.11
CHANDRAPUR,2020-08-01,2295.0,2027.74
CHANDRAPUR,2020-09-01,2647.0,1944.55
CHANDRAPUR,2020-10-01,2760.0,1854.93
CHANDRAPUR,2020-11-01,2186.0,1844.31
CHANDRAPUR,2020-12-01,1946.0,1837.075
CHANDRAPUR,2021-01-01,1652.0,1794.22
CHANDRAPUR,2021-02-01,1528.0,1615.455
CHANDRAPUR,2021-03-01,1680.0,1488.915
DHULE,2020-07-01,1662.0,1837.585
DHULE,2020-08-01,2372.0,1880.635
DHULE,2020-09-01,2023.0,1761.71
DHULE,2020-10-01,2028.0,1512.445
DHULE,2020-11-01,1809.0,1468.71
DHULE,2020-12-01,1803.0,1473.69
DHULE,2021-01-01,1700.0,1614.625
DHULE,2021-02-01,1662.0,1492.805
DHULE,2021-03-01,1633.0,1449.12
GADCHIROLI,2020-07-01,1238.0,1377.84
GADCHIROLI,2020-08-01,1510.0,1359.35
GADCHIROLI,2020-09-01,1648.0,1607.3
GADCHIROLI,2020-10-01,1751.0,1599.22
GADCHIROLI,2020-11-01,1807.0,1584.16
GADCHIROLI,2020-12-01,1797.0,1553.94
GADCHIROLI,2021-01-01,1553.0,1420.65
GADCHIROLI,2021-02-01,1320.0,1391.91
GADCHIROLI,2021-03-01,1502.0,1246.72
