district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6225.0,5766.834964613363
AHMEDNAGAR,2020-08-01,6609.0,5770.148283020546
AHMEDNAGAR,2020-09-01,7268.0,5687.95539761191
AHMEDNAGAR,2020-10-01,6799.0,5783.540309582086
AHMEDNAGAR,2020-11-01,5248.0,5814.35901752256
AHMEDNAGAR,2020-12-01,4923.0,5748.698945836634
AHMEDNAGAR,2021-01-01,4542.0,5574.800217924291
AHMEDNAGAR,2021-02-01,4301.0,5374.3254297073745
AHMEDNAGAR,2021-03-01,3941.0,5441.919445410561
AKOLA,2020-07-01,1999,2499.8241599629
AKOLA,2020-08-01,1927,2937.9172524461364
AKOLA,2020-09-01,2604,3067.94318226709
AKOLA,2020-10-01,2342,2858.8987585717996
AKOLA,2020-11-01,2550,2744.306641706018
AKOLA,2020-12-01,2513,2782.6824840403415
AKOLA,2021-01-01,2215,2799.607655924856
AKOLA,2021-02-01,1967,3094.0375354785306
AKOLA,2021-03-01,2265,3522.6238535629736
AMRAVATI,2020-07-01,2772,2994.274457997944
AMRAVATI,2020-08-01,3081,2879.8515022816637
AMRAVATI,2020-09-01,3483,2602.925179059395
AMRAVATI,2020-10-01,3505,2186.630896784676
AMRAVATI,2020-11-01,3484,2180.3329597199017
AMRAVATI,2020-12-01,3227,2083.5425212626096
AMRAVATI,2021-01-01,2783,1932.9317710222342
AMRAVATI,2021-02-01,2216,2031.448405365203
AMRAVATI,2021-03-01,2626,2317.570250654368
AURANGABAD,2020-07-01,5621,5630.938062253237
AURANGABAD,2020-08-01,5821,5603.5152656157425
AURANGABAD,2020-09-01,6050,5404.8069532013815
AURANGABAD,2020-10-01,6041,5124.92509758891
AURANGABAD,2020-11-01,6010,4983.549741964218
AURANGABAD,2020-12-01,6373,4933.782333908088
AURANGABAD,2021-01-01,6136,4709.792867034945
AURANGABAD,2021-02-01,5864,4696.707345389741
AURANGABAD,2021-03-01,5897,4812.1970038450145
BEED,2020-07-01,2942.0,2326.4321333627486
BEED,2020-08-01,2934.0,2437.0638258323697
BEED,2020-09-01,2943.0,2465.464420801336
BEED,2020-10-01,3112.0,2629.7799946393015
BEED,2020-11-01,2812.0,2631.3214691144476
BEED,2020-12-01,2752.0,2469.4998623711026
BEED,2021-01-01,2275.0,2474.929050533242
BEED,2021-02-01,2079.0,2207.8161487550333
BEED,2021-03-01,2382.0,2096.3178273707217
BHANDARA,2020-07-01,1119,1110.8514762087332
BHANDARA,2020-08-01,1256,1108.8346523302835
BHANDARA,2020-09-01,1297,1142.2383560830735
BHANDARA,2020-10-01,1524,1103.3709949126965
BHANDARA,2020-11-01,1320,1109.996756757241
BHANDARA,2020-12-01,1448,1078.488583342135
BHANDARA,2021-01-01,1100,1127.493020647331
BHANDARA,2021-02-01,954,1072.9686312107372
BHANDARA,2021-03-01,1076,1213.634542651271
BULDHANA,2020-07-01,1172,1130.0277565181298
BULDHANA,2020-08-01,1332,1087.25034671785
BULDHANA,2020-09-01,1442,812.7739869763247
BULDHANA,2020-10-01,1664,767.1600315689336
BULDHANA,2020-11-01,1582,618.4268634679942
BULDHANA,2020-12-01,1464,496.1905212508159
BULDHANA,2021-01-01,1211,420.47904414321636
BULDHANA,2021-02-01,1338,494.82936464166323
BULDHANA,2021-03-01,1567,479.16599735085015
CHANDRAPUR,2020-07-01,1983.0,1819.3634348656292
CHANDRAPUR,2020-08-01,2295.0,1906.2326389166633
CHANDRAPUR,2020-09-01,2647.0,2039.525040629722
CHANDRAPUR,2020-10-01,2760.0,2227.1573527204837
CHANDRAPUR,2020-11-01,2186.0,2211.9992576504633
CHANDRAPUR,2020-12-01,1946.0,1738.099979247492
CHANDRAPUR,2021-01-01,1652.0,1500.7399577603887
CHANDRAPUR,2021-02-01,1528.0,1485.3419412451583
CHANDRAPUR,2021-03-01,1680.0,1480.0571073573574
DHULE,2020-07-01,1662.0,1741.7374375185923
DHULE,2020-08-01,2372.0,1703.192935957055
DHULE,2020-09-01,2023.0,1721.9182729925212
DHULE,2020-10-01,2028.0,1677.739569567841
DHULE,2020-11-01,1809.0,1514.0820927077543
DHULE,2020-12-01,1803.0,1538.4723872109385
DHULE,2021-01-01,1700.0,1361.1748841740355
DHULE,2021-02-01,1662.0,1462.4788264055699
DHULE,2021-03-01,1633.0,1460.5430627854687
GADCHIROLI,2020-07-01,1238.0,1274.4523606472062
GADCHIROLI,2020-08-01,1510.0,1386.1456671387155
GADCHIROLI,2020-09-01,1648.0,1582.5353996448466
GADCHIROLI,2020-10-01,1751.0,1583.988743759844
GADCHIROLI,2020-11-01,1807.0,1624.412792917054
GADCHIROLI,2020-12-01,1797.0,1588.4009685455921
GADCHIROLI,2021-01-01,1553.0,1503.2539801996222
GADCHIROLI,2021-02-01,1320.0,1297.5336348784533
GADCHIROLI,2021-03-01,1502.0,1189.8030736750068
GONDIA,2020-07-01,973.0,746.5177533284065
GONDIA,2020-08-01,997.0,847.6785268210015
GONDIA,2020-09-01,986.0,805.9946650762384
GONDIA,2020-10-01,1065.0,759.7544369596183
GONDIA,2020-11-01,934.0,819.0427133616229
GONDIA,2020-12-01,990.0,728.9700525800998
GONDIA,2021-01-01,953.0,771.649203024933
GONDIA,2021-02-01,1090.0,755.871585879019
