district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6225.0,5693.191938290446
AHMEDNAGAR,2020-08-01,6609.0,5740.035859232479
AHMEDNAGAR,2020-09-01,7268.0,5735.7843242733525
AHMEDNAGAR,2020-10-01,6799.0,5826.858720942339
AHMEDNAGAR,2020-11-01,5248.0,5859.090825905895
AHMEDNAGAR,2020-12-01,4923.0,5830.749416179836
AHMEDNAGAR,2021-01-01,4542.0,5723.796339943361
AHMEDNAGAR,2021-02-01,4301.0,5540.926640720087
AHMEDNAGAR,2021-03-01,3941.0,5485.454913964601
AKOLA,2020-07-01,1999,2631.6158529924196
AKOLA,2020-08-01,1927,2624.163654208374
AKOLA,2020-09-01,2604,2688.552509762602
AKOLA,2020-10-01,2342,2462.7181334249644
AKOLA,2020-11-01,2550,2361.5272613192747
AKOLA,2020-12-01,2513,2373.5263110059154
AKOLA,2021-01-01,2215,2439.245946553558
AKOLA,2021-02-01,1967,2682.153123634177
AKOLA,2021-03-01,2265,3082.947177161412
AMRAVATI,2020-07-01,2772,3144.250809466708
AMRAVATI,2020-08-01,3081,3242.7949756101875
AMRAVATI,2020-09-01,3483,3228.572593003555
AMRAVATI,2020-10-01,3505,3235.9953419141825
AMRAVATI,2020-11-01,3484,3278.3689828999895
AMRAVATI,2020-12-01,3227,3313.9512126864656
AMRAVATI,2021-01-01,2783,3377.4805450399463
AMRAVATI,2021-02-01,2216,3454.8600715248654
AMRAVATI,2021-03-01,2626,3542.7409001375136
AURANGABAD,2020-07-01,5621,5610.457464757838
AURANGABAD,2020-08-01,5821,5549.111179612285
AURANGABAD,2020-09-01,6050,5385.847328162488
AURANGABAD,2020-10-01,6041,5177.093534433346
AURANGABAD,2020-11-01,6010,5081.419742702383
AURANGABAD,2020-12-01,6373,5041.753761730372
AURANGABAD,2021-01-01,6136,4809.703346553306
AURANGABAD,2021-02-01,5864,4808.008620541838
AURANGABAD,2021-03-01,5897,4932.132159612061
BEED,2020-07-01,2942.0,2300.5110871466172
BEED,2020-08-01,2934.0,2492.2421918794453
BEED,2020-09-01,2943.0,2445.3925164938723
BEED,2020-10-01,3112.0,2535.2086552898604
BEED,2020-11-01,2812.0,2591.8522689373985
BEED,2020-12-01,2752.0,2477.5583857108804
BEED,2021-01-01,2275.0,2504.21641432705
BEED,2021-02-01,2079.0,2296.2367522260215
BEED,2021-03-01,2382.0,2252.3025921476374
BHANDARA,2020-07-01,1119,1108.93631086739
BHANDARA,2020-08-01,1256,1101.9071925752025
BHANDARA,2020-09-01,1297,1122.7276722300496
BHANDARA,2020-10-01,1524,1124.8715537941698
BHANDARA,2020-11-01,1320,1137.0889212685147
BHANDARA,2020-12-01,1448,1150.8248823535885
BHANDARA,2021-01-01,1100,1207.9775498739875
BHANDARA,2021-02-01,954,1213.7970308028887
BHANDARA,2021-03-01,1076,1295.5823647896375
BULDHANA,2020-07-01,1172,1126.0303476675258
BULDHANA,2020-08-01,1332,1151.6945248171164
BULDHANA,2020-09-01,1442,1091.6624368119135
BULDHANA,2020-10-01,1664,999.6921554835606
BULDHANA,2020-11-01,1582,862.0107591277065
BULDHANA,2020-12-01,1464,816.2347703812625
BULDHANA,2021-01-01,1211,867.2836266888232
BULDHANA,2021-02-01,1338,1028.1893025627269
BULDHANA,2021-03-01,1567,1086.975897914482
CHANDRAPUR,2020-07-01,1983.0,1825.1420607747368
CHANDRAPUR,2020-08-01,2295.0,1910.5776351583422
CHANDRAPUR,2020-09-01,2647.0,2054.7607116594045
CHANDRAPUR,2020-10-01,2760.0,2255.3246141376594
CHANDRAPUR,2020-11-01,2186.0,2241.8309625222073
CHANDRAPUR,2020-12-01,1946.0,1748.5869505587436
CHANDRAPUR,2021-01-01,1652.0,1528.3139579033327
CHANDRAPUR,2021-02-01,1528.0,1512.4936550229431
CHANDRAPUR,2021-03-01,1680.0,1497.2730102906771
DHULE,2020-07-01,1662.0,1655.9705844981386
DHULE,2020-08-01,2372.0,1641.0889581804765
DHULE,2020-09-01,2023.0,1740.273714021324
DHULE,2020-10-01,2028.0,1722.184126920365
DHULE,2020-11-01,1809.0,1566.1209178727895
DHULE,2020-12-01,1803.0,1585.3028420224114
DHULE,2021-01-01,1700.0,1571.9311849391806
DHULE,2021-02-01,1662.0,1591.320564487432
DHULE,2021-03-01,1633.0,1578.6902183186103
GADCHIROLI,2020-07-01,1238.0,1260.2300796319932
GADCHIROLI,2020-08-01,1510.0,1329.306568314098
GADCHIROLI,2020-09-01,1648.0,1509.8272307179218
GADCHIROLI,2020-10-01,1751.0,1532.8611664348691
GADCHIROLI,2020-11-01,1807.0,1575.9998299197662
GADCHIROLI,2020-12-01,1797.0,1590.4996791205417
GADCHIROLI,2021-01-01,1553.0,1568.3535861579032
GADCHIROLI,2021-02-01,1320.0,1387.181022265453
GADCHIROLI,2021-03-01,1502.0,1285.182040896205
GONDIA,2020-07-01,973.0,803.5520488513469
GONDIA,2020-08-01,997.0,849.325219811504
GONDIA,2020-09-01,986.0,857.1889924042732
GONDIA,2020-10-01,1065.0,842.6091692417558
GONDIA,2020-11-01,934.0,885.6854626283441
GONDIA,2020-12-01,990.0,801.7811450991171
GONDIA,2021-01-01,953.0,849.7374785133786
GONDIA,2021-02-01,1090.0,828.5311799567057
GONDIA,2021-03-01,1022.0,905.4170002651522
HINGOLI,2020-07-01,1043.0,903.9508839520577
HINGOLI,2020-08-01,1101.0,1062.205720866436
HINGOLI,2020-09-01,1343.0,1041.454817507376
HINGOLI,2020-10-01,1229.0,1259.3704957070872
HINGOLI,2020-11-01,1073.0,1089.35069881132
HINGOLI,2020-12-01,996.0,1049.0102940545898
HINGOLI,2021-01-01,848.0,1014.1964632953436
HINGOLI,2021-02-01,788.0,882.0619783564991
HINGOLI,2021-03-01,890.0,866.8241698287119
JALGAON,2020-07-01,3714,4351.806569416629
JALGAON,2020-08-01,15827,4762.652545964181
JALGAON,2020-09-01,5302,676.9646113686799
JALGAON,2020-10-01,4900,2563.478551437769
JALGAON,2020-11-01,4163,2646.248645069439
JALGAON,2020-12-01,6939,4842.327239448439
JALGAON,2021-01-01,3425,4180.76300090756
JALGAON,2021-02-01,3322,5203.996500317277
JALGAON,2021-03-01,2919,5516.772271397305
JALNA,2020-07-01,1894,1900.9183550044334
JALNA,2020-08-01,1719,1955.5219929453797
JALNA,2020-09-01,1730,2026.2844433547982
JALNA,2020-10-01,2115,2072.1027714690704
JALNA,2020-11-01,1968,1997.7030831789218
JALNA,2020-12-01,1879,2060.286263812293
JALNA,2021-01-01,936,2161.9358094255686
JALNA,2021-02-01,997,2394.1091941674636
JALNA,2021-03-01,830,2418.197682054982
KOLHAPUR,2020-07-01,6281,1322.4938464348215
KOLHAPUR,2020-08-01,6879,2123.4251429738797
KOLHAPUR,2020-09-01,7432,2587.136129866314
KOLHAPUR,2020-10-01,6246,3269.83231016133
KOLHAPUR,2020-11-01,5778,2876.7214256193765
KOLHAPUR,2020-12-01,5687,2551.1407667159256
KOLHAPUR,2021-01-01,5502,4305.600067288166
KOLHAPUR,2021-02-01,5141,5163.445066465427
KOLHAPUR,2021-03-01,4987,5576.661050629838
LATUR,2020-07-01,2947,3147.0976510107666
LATUR,2020-08-01,3092,3256.348372863495
LATUR,2020-09-01,3775,3221.7498930962806
LATUR,2020-10-01,3978,3249.139221836862
LATUR,2020-11-01,3652,3409.0383470440565
LATUR,2020-12-01,3509,3462.571156690619
LATUR,2021-01-01,3108,3435.8703544836876
LATUR,2021-02-01,3476,3542.534303361792
LATUR,2021-03-01,3449,3480.17134007479
MUMBAI,2020-07-01,2667,3681.6152669147114
MUMBAI,2020-08-01,2879,3377.0931955372694
MUMBAI,2020-09-01,3817,3341.716074325831
MUMBAI,2020-10-01,3638,3330.3206804009037
MUMBAI,2020-11-01,4551,3292.274678478894
MUMBAI,2020-12-01,3083,3033.437848080729
MUMBAI,2021-01-01,2294,2999.4924894067053
MUMBAI,2021-02-01,2517,2493.6112647488408
MUMBAI,2021-03-01,2688,2669.2449553977835
NAGPUR,2020-07-01,2306,2297.845957894993
NAGPUR,2020-08-01,2264,2261.755382989181
NAGPUR,2020-09-01,2244,2286.2006830873197
NAGPUR,2020-10-01,2712,2250.9864235253767
NAGPUR,2020-11-01,2889,2013.833474020537
NAGPUR,2020-12-01,2822,1782.787381706174
NAGPUR,2021-01-01,2046,1630.8292886294753
NAGPUR,2021-02-01,2416,1857.9271346597495
NAGPUR,2021-03-01,2031,1825.9359040849276
NANDED,2020-07-01,3902.0,2377.386757158457
NANDED,2020-08-01,4032.0,3792.6988027543166
NANDED,2020-09-01,4237.0,4037.869408662299
NANDED,2020-10-01,4756.0,4114.476351021346
NANDED,2020-11-01,4347.0,4524.309495242242
NANDED,2020-12-01,4200.0,4230.591893426326
NANDED,2021-01-01,2250.0,4063.3977004199382
NANDED,2021-02-01,2131.0,2560.545129392339
NANDED,2021-03-01,3287.0,2347.3274897914894
NANDURBAR,2020-07-01,2523,2079.3674033224993
NANDURBAR,2020-08-01,2577,2096.116630824417
NANDURBAR,2020-09-01,2654,2170.0362991044103
