district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6225,5992.1196
AHMEDNAGAR,2020-08-01,6609,6895.1226
AHMEDNAGAR,2020-09-01,7268,7247.0356
AHMEDNAGAR,2020-10-01,6799,5415.538
AHMEDNAGAR,2020-11-01,5248,5576.976
AHMEDNAGAR,2020-12-01,4923,4882.465
AHMEDNAGAR,2021-01-01,4542,3575.572
AHMEDNAGAR,2021-02-01,4301,4472.544
AHMEDNAGAR,2021-03-01,3941,4896.715
BEED,2020-07-01,2942,2296.928
BEED,2020-08-01,2934,2634.1252
BEED,2020-09-01,2943,2552.855
BEED,2020-10-01,3112,2655.9253
BEED,2020-11-01,2812,2880.6125
BEED,2020-12-01,2752,2646.8926
BEED,2021-01-01,2275,2126.081
BEED,2021-02-01,2079,1876.5978
BEED,2021-03-01,2382,1692.1
CHANDRAPUR,2020-07-01,1983,1836.0747
CHANDRAPUR,2020-08-01,2295,2116.3164
CHANDRAPUR,2020-09-01,2647,2375.5034
CHANDRAPUR,2020-10-01,2760,2662.667
CHANDRAPUR,2020-11-01,2186,2612.419
CHANDRAPUR,2020-12-01,1946,1699.2932
CHANDRAPUR,2021-01-01,1652,1349.1802
CHANDRAPUR,2021-02-01,1528,1287.7988
CHANDRAPUR,2021-03-01,1680,1027.9303
DHULE,2020-07-01,1662,1569.2478
DHULE,2020-08-01,2372,1813.8387
DHULE,2020-09-01,2023,1703.969
DHULE,2020-10-01,2028,1707.0961
DHULE,2020-11-01,1809,1621.527
DHULE,2020-12-01,1803,1292.4633
DHULE,2021-01-01,1700,1257.1614
DHULE,2021-02-01,1662,1078.6771
DHULE,2021-03-01,1633,1525.7728
GADCHIROLI,2020-07-01,1238,1414.2334
GADCHIROLI,2020-08-01,1510,1399.5027
GADCHIROLI,2020-09-01,1648,1599.9658
GADCHIROLI,2020-10-01,1751,1573.4183
GADCHIROLI,2020-11-01,1807,1692.0657
GADCHIROLI,2020-12-01,1797,1593.919
GADCHIROLI,2021-01-01,1553,1507.5713
GADCHIROLI,2021-02-01,1320,1177.4596
GADCHIROLI,2021-03-01,1502,1096.0688
GONDIA,2020-07-01,973,707.6013
GONDIA,2020-08-01,997,767.43823
GONDIA,2020-09-01,986,827.1119
GONDIA,2020-10-01,1065,767.03705
GONDIA,2020-11-01,934,860.5
GONDIA,2020-12-01,990,739.41534
GONDIA,2021-01-01,953,798.8643
GONDIA,2021-02-01,1090,781.53326
GONDIA,2021-03-01,1022,866.5851
HINGOLI,2020-07-01,1043,1065.6398
HINGOLI,2020-08-01,1101,1183.6808
HINGOLI,2020-09-01,1343,1201.7307
HINGOLI,2020-10-01,1229,1320.8785
HINGOLI,2020-11-01,1073,1318.444
HINGOLI,2020-12-01,996,990.9677
HINGOLI,2021-01-01,848,1047.617
HINGOLI,2021-02-01,788,846.58594
HINGOLI,2021-03-01,890,859.03925
NANDED,2020-07-01,3902,2537.7048
NANDED,2020-08-01,4032,3512.406
NANDED,2020-09-01,4237,4892.4365
NANDED,2020-10-01,4756,3495.8315
NANDED,2020-11-01,4347,4236.865
NANDED,2020-12-01,4200,4345.3965
NANDED,2021-01-01,2250,3984.9019
NANDED,2021-02-01,2131,3212.042
NANDED,2021-03-01,3287,2223.998
PARBHANI,2020-07-01,1573,1410.8461
PARBHANI,2020-08-01,1630,1445.5413
PARBHANI,2020-09-01,1966,1550.4711
PARBHANI,2020-10-01,1984,1562.0195
PARBHANI,2020-11-01,868,1614.8363
PARBHANI,2020-12-01,1740,995.13617
PARBHANI,2021-01-01,1755,532.33606
PARBHANI,2021-02-01,1299,1929.6831
PARBHANI,2021-03-01,1630,1163.7932
PUNE,2020-07-01,11790,13043.32
PUNE,2020-08-01,12579,11752.745
PUNE,2020-09-01,14094,12502.214
PUNE,2020-10-01,14381,14605.186
PUNE,2020-11-01,14329,14192.426
PUNE,2020-12-01,13462,14458.461
PUNE,2021-01-01,13048,13533.678
PUNE,2021-02-01,11303,12848.601
PUNE,2021-03-01,13097,11583.326
RATNAGIRI,2020-07-01,1387,1404.0219
RATNAGIRI,2020-08-01,2246,1172.0856
RATNAGIRI,2020-09-01,1755,1876.2965
RATNAGIRI,2020-10-01,1658,1720.5327
RATNAGIRI,2020-11-01,1155,1058.0454
RATNAGIRI,2020-12-01,1683,1306.1115
RATNAGIRI,2021-01-01,1239,1782.7123
RATNAGIRI,2021-02-01,1047,865.2612
