district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6225.0,5693.196307664779
AHMEDNAGAR,2020-08-01,6609.0,5740.042167091669
AHMEDNAGAR,2020-09-01,7268.0,5735.792716615355
AHMEDNAGAR,2020-10-01,6799.0,5826.873600171561
AHMEDNAGAR,2020-11-01,5248.0,5859.107909638968
AHMEDNAGAR,2020-12-01,4923.0,5830.760317159157
AHMEDNAGAR,2021-01-01,4542.0,5723.797422433381
AHMEDNAGAR,2021-02-01,4301.0,5540.918207280445
AHMEDNAGAR,2021-03-01,3941.0,5485.442468780225
AKOLA,2020-07-01,1999,2631.615870857726
AKOLA,2020-08-01,1927,2624.1636723658567
AKOLA,2020-09-01,2604,2688.5525281082887
AKOLA,2020-10-01,2342,2462.718150237813
AKOLA,2020-11-01,2550,2361.527278034336
AKOLA,2020-12-01,2513,2373.5263255725063
AKOLA,2021-01-01,2215,2439.245962696442
AKOLA,2021-02-01,1967,2682.153140719456
AKOLA,2021-03-01,2265,3082.9471970145614
AMRAVATI,2020-07-01,2772,3144.0931919522313
AMRAVATI,2020-08-01,3081,3242.7611953550304
AMRAVATI,2020-09-01,3483,3228.3526466485114
AMRAVATI,2020-10-01,3505,3235.814453030492
AMRAVATI,2020-11-01,3484,3278.1846863522633
AMRAVATI,2020-12-01,3227,3313.7157015297043
AMRAVATI,2021-01-01,2783,3377.2792211143824
AMRAVATI,2021-02-01,2216,3454.7010499957146
AMRAVATI,2021-03-01,2626,3542.6569038824055
AURANGABAD,2020-07-01,5621,5610.562488597294
AURANGABAD,2020-08-01,5821,5549.282843395764
AURANGABAD,2020-09-01,6050,5385.945949950939
AURANGABAD,2020-10-01,6041,5177.033853423232
AURANGABAD,2020-11-01,6010,5081.219816777836
AURANGABAD,2020-12-01,6373,5041.493032031694
AURANGABAD,2021-01-01,6136,4809.339429940215
AURANGABAD,2021-02-01,5864,4807.577158259471
AURANGABAD,2021-03-01,5897,4931.750245589772
BEED,2020-07-01,2942.0,2300.5206755508857
BEED,2020-08-01,2934.0,2492.2925375426453
BEED,2020-09-01,2943.0,2445.3908589007865
BEED,2020-10-01,3112.0,2535.2424986118212
BEED,2020-11-01,2812.0,2591.8964964992824
BEED,2020-12-01,2752.0,2477.5673049805546
BEED,2021-01-01,2275.0,2504.2585257957608
BEED,2021-02-01,2079.0,2296.232613385795
BEED,2021-03-01,2382.0,2252.3238548371437
BHANDARA,2020-07-01,1119,1108.8942586308196
BHANDARA,2020-08-01,1256,1101.7493849574544
BHANDARA,2020-09-01,1297,1122.5495582952099
BHANDARA,2020-10-01,1524,1124.6071383708463
BHANDARA,2020-11-01,1320,1136.743584912399
BHANDARA,2020-12-01,1448,1150.48835939817
BHANDARA,2021-01-01,1100,1207.8012187458078
BHANDARA,2021-02-01,954,1213.6538962594645
BHANDARA,2021-03-01,1076,1295.7918410157095
BULDHANA,2020-07-01,1172,1125.765562060214
BULDHANA,2020-08-01,1332,1151.5349173013074
BULDHANA,2020-09-01,1442,1091.410285519535
BULDHANA,2020-10-01,1664,999.2212467906243
BULDHANA,2020-11-01,1582,861.18573776728
BULDHANA,2020-12-01,1464,815.2208294275817
BULDHANA,2021-01-01,1211,866.2398773489691
BULDHANA,2021-02-01,1338,1027.4792674508103
BULDHANA,2021-03-01,1567,1086.4686686340951
